clickability_test_id,eyecatcher_id,headline_1,headline_2,higher_CTR
52b6312146d402ffbb001d4c,5332c34b1fae79f09f011bd5,There's Something Seriously Wrong With What Were Doing To Boys Before They Become Men,Why Are Girls Are Made Of Sugar And Spice And Everything Nice But Boys Are Made To Be Terrible?,1.0
52b789601ae59d5c8f0009cc,5332c34b1fae79f09f011bde,A Politician (Male) Trying To Ban Abortions Literally Cannot Fathom Why Women Have Abortions,A Dude Trying To Ban Abortions Is Asked A Question He Never Considered. It's So Obvious It Hurts.,2.0
52b789601ae59d5c8f0009cc,5332c34b1fae79f09f011bde,A Dude Trying To Ban Abortions Is Asked A Question He Never Considered. It's So Obvious It Hurts.,Dude Trying To Ban Abortions Is Asked Why Women Have Abortions. He Answers 'Because Economics.',1.0
52b789601ae59d5c8f0009cc,5332c34b1fae79f09f011bde,You Will Not Believe How Appallingly A Politician Trying To Ban Abortions Fails An Obvious Question,A Dude Trying To Ban Abortions Is Asked A Question He Never Considered. It's So Obvious It Hurts.,2.0
52cb0b591051778546000861,5332c3721fae79f09f011ff6,"I’m Starting To Think About My Tax Return, And This Guy Makes A Ton Of Sense",The Number One Reason To Get A Tax Deduction Of Some Sort Is…,1.0
52cb0b591051778546000861,5332c3721fae79f09f011ff6,"I’m Starting To Think About My Tax Return, And This Guy Makes A Ton Of Sense",Why Using Money For War That Should Be Going To The Poor Is Thievery,1.0
52cb0b591051778546000861,5332c3721fae79f09f011ff6,Is This The New Face Of The Catholic Church? Because I’m Loving It.,Why Using Money For War That Should Be Going To The Poor Is Thievery,1.0
52cc4e99150a38d2100006ca,5332b6391fae79f09f000c80,Bill Nye On Why Your Horoscope Actually Belongs To Someone Else,"Is Bill Nye A Fun-Loving Sagittarius, Or A Sexy Scorpio?",1.0
52cc4e99150a38d2100006ca,5332b6391fae79f09f000c80,Nothing Could Have Prepared Bill Nye For This Harrowing Astrological Question,"Is Bill Nye A Fun-Loving Sagittarius, Or A Sexy Scorpio?",1.0
52cc4e99150a38d2100006ca,5332b6391fae79f09f000c80,"Is Bill Nye A Fun-Loving Sagittarius, Or A Sexy Scorpio?",Bill Nye Points Out The Biggest Problem With Modern Astrology,2.0
52cddb505661f78807000ec7,5332c3321fae79f09f011917,This Beautiful Gay Military Wedding And That Amazing Military Dad Caused Me To Feel Emotions. Rude.,"The Wedding Is Beautiful And All, But His Dad's Response To Him Coming Out? It's Just... Wow.",2.0
52cddb505661f78807000ec7,5332c3321fae79f09f011917,Amazing Military Dad + Wonderful Gay Military Wedding = Chopped Onions In My Eye,A Military Dad Finds Out His Son Is Gay And Responds In The Most Honorable Way Possible. Like A Dad.,2.0
52cddb505661f78807000ec7,5332c3321fae79f09f011917,Amazing Military Dad + Wonderful Gay Military Wedding = Chopped Onions In My Eye,A Son Comes Out To His Military Dad Before His Wedding To A Military Man And Now I'm Chopping Onions,2.0
52cddb505661f78807000ec7,5332c3321fae79f09f011917,This Beautiful Gay Military Wedding And That Amazing Military Dad Caused Me To Feel Emotions. Rude.,His Dad Was Disappointed In Him When He Came Out... For Not Telling Him Sooner.,2.0
52cddb505661f78807000ec7,5332c3321fae79f09f011917,A Military Dad Finds Out His Son Is Gay And Responds In The Most Honorable Way Possible. Like A Dad.,This Beautiful Gay Military Wedding And That Amazing Military Dad Caused Me To Feel Emotions. Rude.,1.0
52cddb505661f78807000ec7,5332c3321fae79f09f011917,Amazing Military Dad + Wonderful Gay Military Wedding = Chopped Onions In My Eye,"The Wedding Is Beautiful And All, But His Dad's Response To Him Coming Out? It's Just... Wow.",2.0
52cddb505661f78807000ec7,5332c3321fae79f09f011917,Amazing Military Dad + Wonderful Gay Military Wedding = Chopped Onions In My Eye,His Dad Was Disappointed In Him When He Came Out... For Not Telling Him Sooner.,2.0
52cde067e00e5b90390009bb,5332b7fc1fae79f09f001a20,A Woman Pointed Out Sexism And The Internet Exploded. But When A Dude Says It...,Annoyed About The Internet Finding Everything Sexist? Peep This Video.,1.0
52cde067e00e5b90390009bb,5332b7fc1fae79f09f001a20,"And Lo, A Snarky YouTube Personality Looked Down On Misogynists And Said, 'Yo, Stop That'",A Woman Pointed Out Sexism And The Internet Exploded. But When A Dude Says It...,2.0
52cde067e00e5b90390009bb,5332b7fc1fae79f09f001a20,A Woman Pointed Out Sexism And The Internet Exploded. But When A Dude Says It...,"""But It's *JUST* A Video Game."" ... Yeah, No. Kisses, Lovable Internet Jerk",1.0
52ceb70737594313bc0014ec,5332b9031fae79f09f0020e8,Are We Really All Created Equal?,Do You Think That These Humans Were Created Equal After Seeing These Photos?,2.0
52ceb70737594313bc0014ec,5332b9031fae79f09f0020e8,All Of Us Are Created Equal — But Are Some Of Us More Equal Than Others?,Do You Think That These Humans Were Created Equal After Seeing These Photos?,2.0
52ceb70737594313bc0014ec,5332b9031fae79f09f0020e8,Are We Really All Created Equal?,We're Told That All Humans Are Created Equal. Do You See That In These Photos?,2.0
52d01b5cc4759bf848003cdc,5332fdf8a2fc90ead0002df1,It's Truly Shocking That These Words Were Coming Out Of Your Television Last Year,Is This The Kind Of Misogynist Mishegas We Can Look Forward To Hearing In 2014?,1.0
52d2dfdae8f8694d1900151f,5332fdd6a2fc90ead0002d61,A Doctor Has Spent Several Decades Dressing Up Like A Homeless Man. The Reason Is Fantastic.,A Man Has Spent Several Decades Dressing Up Like A Homeless Person. The Reason Is Fantastic.,1.0
52d6a1d7519b9329f9002188,5332fd8ea2fc90ead0002c21,Here's A Fact About Sharks And Humans That'll Stay With You Every Hour On The Hour Today,I Simply Cannot Fathom How Killing This Many Living Things Is Even Possible,1.0
52d6b780e0a8cd9e23002556,5332b8ad1fae79f09f001e62,A Short Film That Shows You How Your Brain Breaks When You Do Something You're Not Supposed To Do,An Animated Brain Explains The Way You Can Temporarily Go Blind Without Actually Going Blind,1.0
52d6b780e0a8cd9e23002556,5332b8ad1fae79f09f001e62,"Multitasking Is Considered A Positive Characteristic, But It Can Actually Kill You",A Short Film That Shows You How Your Brain Breaks When You Do Something You're Not Supposed To Do,2.0
52d6b780e0a8cd9e23002556,5332b8ad1fae79f09f001e62,A Short Film That Shows You How Your Brain Breaks When You Do Something You're Not Supposed To Do,You Shouldn't Text And Drive For The Same Reason You Shouldn't Zone Out While A Lion Eats Your Arm,1.0
52df12703f80b34f8200001f,5332fca6a2fc90ead00027de,The Next 6 Minutes Will Probably Piss You Off. Hopefully For The Right Reason.,"They Say 'Sex Sells', But What Exactly Is It Selling?",1.0
52df12703f80b34f8200001f,5332fca6a2fc90ead00027de,What's The Difference Between Being A Sexual Subject And A Sexual Object? A Lot.,"They Say 'Sex Sells', But What Exactly Is It Selling?",1.0
52e0428bc6e09c537a000007,5332fc89a2fc90ead0002764,She Set Out To Prove That Happiness Could Be Inversely Proportional To Her Carbon Footprint,"To Prove Humans Could Be Happier With Simpler Lives, She Came Up With An Elaborate Experiment",2.0
52e2cdde2e96fea86e000034,5332b6411fae79f09f000cbc,Our Dept. of State Asked Maya Angelou To Say Some Things About Him.  What She Said Is Unforgettable.,You Really Need To Watch Maya Angelou Honor Nelson Mandela.  It's Worth Your Time.,1.0
52e2cdde2e96fea86e000034,5332b6411fae79f09f000cbc,You Have To Take Five Minutes To See Maya Angelou Say These Things About Nelson Mandela,Our Dept. of State Asked Maya Angelou To Say Some Things About Him.  What She Said Is Unforgettable.,2.0
52e2cdde2e96fea86e000034,5332b6411fae79f09f000cbc,Our Dept. of State Asked Maya Angelou To Say Some Things About Him.  What She Said Is Unforgettable.,Watch Maya Angelou Immortalize The Great Nelson Mandela In Less Than Five Minutes,1.0
52e5daeca7107adf70000013,5332b8811fae79f09f001d6c,What It's Like To Say Goodbye To Your Kids Every Single Weekend,A Single Dad Gets Creative In The Lonely Moments After His Kids' Visitation Ends,2.0
52e6770068476eb3aa00000e,5332fc03a2fc90ead0002519,Can You See What's Not Quite Right With These H&M Posters?,I Think We'd All Like Having These Stickers On All Photoshopped Posters,1.0
52e6770068476eb3aa00000e,5332fc03a2fc90ead0002519,Something's Not Quite Right With These H&M Posters,I Think We'd All Like Having These Stickers On All Photoshopped Posters,1.0
52e68ce2fb797ad47c00001d,5332fbfba2fc90ead00024f6,Can Someone Remind Me What Breasts Are For Again?,The Amusing Response SNL Give To Victoria's Secret After They Ban A Mom From Breastfeeding In Store,2.0
52ec0988cab44d43cf000001,5332fc2aa2fc90ead00025ba,An Open Letter To Men Who Think They Know More About What's Best For This Woman Than This Woman...,"Dear Senator, Have You Tried NOT Taking Away Women's Rights? That Might Be Healthier.",1.0
52ec0988cab44d43cf000001,5332fc2aa2fc90ead00025ba,It Would Be So Much Nicer If Politicians Stayed Out Of Women's Personal Business And Parts And Stuff,An Open Letter To Men Who Think They Know More About What's Best For This Woman Than This Woman...,2.0
52f2b726c0f551a110000024,5332bb7c1fae79f09f0050f0,A 16-Year-Old Explains Why Everything You Thought You Knew About Beauty May Be Wrong. With Math.,Math Can Be Stunning Sometimes And Full Of Lies Other Times. Especially When Calculating Beauty.,1.0
52f2b726c0f551a110000024,5332bb7c1fae79f09f0050f0,Math Can Be Stunning Sometimes And Full Of Lies Other Times. Especially When Calculating Beauty.,A 16-Year-Old Explains Why Everything You Thought You Knew About Beauty May Be Wrong. With Math.,2.0
52f2b726c0f551a110000024,5332bb7c1fae79f09f0050f0,A 16-Year-Old Explains Why Everything You Thought You Knew About Beauty May Be Wrong. With Math.,Math Can Be Stunning Sometimes And Full Of Lies Other Times. Especially When Calculating Beauty.,1.0
52f5085482cabf5c9f000018,5332fa6da2fc90ead0001e0a,"Preventable Diseases We Should've Slammed The Door On A Long Time Ago, But They're Baaaack",The Debate On Vaccines Looks Completely Nutty When You See What's Happened In The Last 5 Years,2.0
52f5177882cabf6b6400002b,5332b6451fae79f09f000cd4,See How 'Development' Is Messing With Tribal People's Rights,"A, Smart, Satirical Look At what Development *Really* Does In Our World",2.0
52f5177882cabf6b6400002b,5332b6451fae79f09f000cd4,Have A Look At What White People Try To Do With 'Development' — And Fail Miserably At,"How The ""Trust Us, Let Us Help You"" Type Of Development Is Wrong",1.0
52f5177882cabf6b6400002b,5332b6451fae79f09f000cd4,Have A Look At What White People Try To Do With 'Development' — And Fail Miserably At,See How 'Development' Is Messing With Tribal People's Rights,1.0
52f574f448e43cc9a3000008,5332fa51a2fc90ead0001d77,Two Senators Support A Questionable Project. An Expert Goes 'Wha-Bam! Facts!',A Fact Whiz Is Here To Clear Up 3 Myths We've Been Gullible Enough To Believe,2.0
52f9153f1230289238000007,5332b8991fae79f09f001df6,"Normally, Few Women Work Here. If More People Saw Her Story, That Might Change.",Meet A Woman Who Walks On Metal Beams All Day,1.0
52f915b58febdad498000008,5332b5b31fae79f09f000718,A Series Of Portraits And Feet Somehow Capture The Essence Of The Egytpian Revolution,Here Is How One Iranian Woman Captured Humanity In A Series Of Stunning Photographs,2.0
52f915b58febdad498000008,5332b5b31fae79f09f000718,Here Is How One Iranian Woman Captured Humanity In A Series Of Stunning Photographs,How Do You Capture The Essence Of The Egyptian Revolution? One Iranian Woman Had An Idea.,1.0
52fb6fdd0a9b916d7b000018,5332b89a1fae79f09f001dfe,"Guide Dogs Don't Just Help Those Who Can't See, But Also Those Who Have Seen Too Much",Are You A Dog Person? You Will Be After This Ad Goes From Horrible To Heartwarming.,2.0
52fba2c919639b4552000032,5332b89c1fae79f09f001e0a,This Guy Wants Everyone To Pain Their Thumbnails Red So They'll Stop Texting While Driving,Who Knew A Bottle Of Red Nail Polish Might Be Responsible For Saving Lives?,2.0
52fd18ada0678d52db000041,5332b8a71fae79f09f001e3e,What One Bridge Can Teach Other Bridges About Saving Hundreds Of Lives,How A Small Change Dropped A Bridge's Suicide Rate By 77%,2.0
52fd18ada0678d52db000041,5332b8a71fae79f09f001e3e,How Lights And Words Turned South Korea's 'Bridge Of Death' Into A 'Bridge Of Life',How A Small Change Dropped A Bridge's Suicide Rate By 77%,2.0
52fd18ada0678d52db000041,5332b8a71fae79f09f001e3e,"Sticks And Stones Might Break Your Bones, But Words And Lights Can Save Over 700 Lives",How A Small Change Dropped A Bridge's Suicide Rate By 77%,2.0
52fe46302b7b0aab38000024,5332f931a2fc90ead0001817,I Guess This Is What Happens When You Cross A Fashion Designer With A Microbiologist,Pop Quiz: Which Item In Your Fridge Can You Make Into Silk?,1.0
530274517d4cfb21f3000003,5332f920a2fc90ead00017c4,The Hateful Librarian Wouldn't Let This Kid Check Out Books Because Of His Skin. His Response? HAHA.,The Hateful Librarian Wouldn't Let This Kid Check Out Books Because Of His Skin. That Backfired.,1.0
530351937d4cfba17300001f,5332b5b41fae79f09f000724,"We Don't Shout From The Rooftops, ""She Has Brown Hair!"" So Why Do We Get So Jazzed About Gender?","Baby Showers Usually Lead With: ""It's A Girl!"" Or ""It's A Boy!"" Here's Why That's A Problem",2.0
530351937d4cfba17300001f,5332b5b41fae79f09f000724,"Having A Baby Shower? Let's Keep The Cupcakes, But Leave The Gender Balloons At The Door.","Baby Showers Usually Lead With: ""It's A Girl!"" Or ""It's A Boy!"" Here's Why That's A Problem",2.0
53062e468fa4eea2a0000016,5332f8aaa2fc90ead00015aa,"Russia May Be Imprisoning People For Horrible Reasons, But We're Beating Them In Numbers",Take 5 Seconds To Look At This Indisputable Proof That Our Justice System Is Super Messed Up,2.0
53062e468fa4eea2a0000016,5332f8aaa2fc90ead00015aa,Here's Incontrovertible Proof That Something's Wrong With Our Justice System,"Russia May Be Imprisoning People For Horrible Reasons, But We're Beating Them In Numbers",1.0
5306c2eedc85754849000001,5332f8b6a2fc90ead00015e1,Want To Live A Healthier Life? Here's Some Facts For Your Consideration.,"If Everyone Left Their Car Keys At Home Once In A While, Would The World Be A Better Place?",1.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,All The Things Women Can't Do In Less Than A Minute,Tell A Girl She Can't? Discover A Girl Who Will.,1.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,"Ellen, Pink, And Queen Latifah Destroy A Ridiculous Argument That No One Should Ever Make EVER",A Message From The Girls Who Know The World Can't Hold Them Back,1.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,"Ellen, Pink, And Queen Latifah Destroy A Ridiculous Argument That No One Should Ever Make EVER",Watch These Women Prove How Girls Can Do Anything Set Their Minds To,1.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,Tell A Girl She Can't? Discover A Girl Who Will.,"Ellen, Pink, And Queen Latifah Destroy A Ridiculous Argument That No One Should Ever Make EVER",2.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,Women Can Do Anything They Want To. Get Used To It.,"Ellen, Pink, And Queen Latifah Destroy A Ridiculous Argument That No One Should Ever Make EVER",2.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,All The Things Women Can't Do In Less Than A Minute,What Are All The Things Women Can't Do? (SPOILER: The Answer Is Nothing),1.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,"Here's All The Things Ellen Can't Do ... Just Kidding, There Aren't Any","Ellen, Pink, And Queen Latifah Destroy A Ridiculous Argument That No One Should Ever Make EVER",2.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,"What Do Ellen, Katy Perry, And A Hockey Player Have In Common? They Can Tell You Better Than I Can.","Ellen, Pink, And Queen Latifah Destroy A Ridiculous Argument That No One Should Ever Make EVER",2.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,"Try And Tell Ellen Not To Do Something, And She'll Show You How Well That'll Work Out For You",Tell A Girl She Can't? Discover A Girl Who Will.,1.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,What Are All The Things Women Can't Do? (SPOILER: The Answer Is Nothing),"Ellen, Pink, And Queen Latifah Destroy A Ridiculous Argument That No One Should Ever Make EVER",2.0
530803f8f3b21fc7e900002f,5332f852a2fc90ead00013ee,All The Things Women Can't Do In Less Than A Minute,Watch These Women Prove How Girls Can Do Anything Set Their Minds To,1.0
530b9afcb768515dfa000029,5332f800a2fc90ead0001253,"Wait, So Teachers Don’t Get To Play And Sing All Day?",There Are Some Things You Shouldn’t Say To Teachers. Here Are 12 Of The Most Important.,2.0
