,test_id,headline,impressions,impressions,clicks,CTR,ini_CTR
8630,2454,95 Young Adult Books To Read This Summer Instead Of Reading 'Harry Potter' AGAIN,2471.0,2471.0,40.0,0.016187778227438283,0.008590699253280827
8631,2454,95 Books To Read This Summer Instead Of Reading 'Harry Potter' AGAIN,3331.0,3331.0,53.0,0.01591113779645752,0.005457888685535766
8632,2454,95 Young Adult Books To Read This Summer Instead Of Reading 'Harry Potter' AGAIN,2629.0,2629.0,55.0,0.02092050209205021,0.008599044700559982
8633,2454,95 Books To Read This Summer Instead Of Reading 'Harry Potter' AGAIN,2495.0,2495.0,48.0,0.019238476953907815,0.005530596170177982
8639,2456,A Huge Hunger Strike In America Is Happening In The Most Unlikely Place,3530.0,3530.0,46.0,0.013031161473087818,0.005174751942568449
8640,2456,5 Ways To Make Our Current Prison System More American,3519.0,3519.0,13.0,0.003694231315714692,0.009092371094633307
8650,2459,Here's The Infographic Your Gas Station Really Doesn't Want You To See,2701.0,2701.0,78.0,0.028878193261754906,0.024573758640521536
8651,2459,Here's The Infographic Your Gas Company Doesn't Want You To See,2683.0,2683.0,62.0,0.023108460678345134,0.022127658167143988
8652,2459,Check Out The Infographic Your Gas Station Doesn't Want You To See,2735.0,2735.0,60.0,0.021937842778793418,0.021643258790740125
8742,2484,Watch A Man Of Faith Eloquently Explain What Everyone Missed About The Trayvon Martin Case,2951.0,2951.0,214.0,0.07251779057946459,0.0430425065837608
8743,2484,Watch A Religious Man Eloquently Explain What Everyone Missed About The George Zimmerman Case,2511.0,2511.0,207.0,0.08243727598566308,0.04641503863791373
8744,2484,Watch A Religious Man Eloquently Explain What Most Of Us Missed About The Trayvon Martin Case,2842.0,2842.0,184.0,0.06474313863476425,0.047886151739959276
8749,2486,"He Is His Best Friend's Eyes. His Best Friend Is His Legs. Together, They Are Unstoppable.",2866.0,2866.0,66.0,0.023028611304954642,0.015760035355162173
8750,2486,He Was Hit By A Train And Got Up. What More Do You Need To Know?,2703.0,2703.0,45.0,0.016648168701442843,0.018459908360642353
8752,2486,"When You Can't See And Your Best Friend Can't Walk, What Do You Do? This.",2617.0,2617.0,56.0,0.021398547955674436,0.017625601985111837
8801,2499,"Hey, Sometimes You Just Gotta Straight-Up Lie In Order To Save The Earth",2719.0,2719.0,51.0,0.01875689591761677,0.015501021605306286
8802,2499,"The US Chamber Of Commerce Totally Reversed Its Position On Climate Change? Well, Kinda Sorta.",2686.0,2686.0,29.0,0.010796723752792257,0.0027673727490877317
8803,2499,"Would You Lie To Save The Earth? These Guys Did,Thank Goodness.
",2733.0,2733.0,60.0,0.021953896816684963,0.01655944273807297
8804,2499,"One Of The Best Reasons For Straight-Up Lying On Climate Change I've Seen In A Long Time
",2968.0,2968.0,78.0,0.02628032345013477,0.02394835207598954
8805,2500,"What This Presidential Candidate Said In 60 Seconds About Super PACs Is Super Low On Hot Air
",2641.0,2641.0,29.0,0.010980689132904203,0.01905633910019726
8806,2500,Here's A Very Un-Slick Answer By A Presidential Candidate About Those Well-Oiled Super PACs,2603.0,2603.0,27.0,0.010372646945831733,0.010291212272325179
8807,2500,What This Presidential Candidate Said About Small Campaign Donors Isn't Small Talk,2759.0,2759.0,16.0,0.005799202609641174,0.005311698428737927
8808,2500,This Presidential Candidate Is Not Talking About Chump Change Or Chicken Feed Or Peanuts. He's Talking Super PACs,2957.0,2957.0,14.0,0.0047345282380791345,0.0003274948771565672
8888,2523,"If Gay People Scare You, Have I Got The Airline For You!",2631.0,2631.0,131.0,0.04979095400988218,0.024444235601935527
8890,2523,Here's How To Get Handcuffed On The Most Anti-Gay Airline In The World,2728.0,2728.0,109.0,0.03995601173020528,0.026758086237439735
8891,2523,"Say What You Will About Russia, They Sure Hate Gay People On Airplanes",2776.0,2776.0,107.0,0.03854466858789626,0.028081467565380772
8924,2532,If Only This Could Happen To Everyone Who Thinks Your Race Determines What Music You Like,2748.0,2748.0,146.0,0.05312954876273653,0.014961792330313629
8925,2532,"At The Red Light, This Tv Star Knew Just How To Fire Back At The Haters To Her Left",2543.0,2543.0,111.0,0.04364923318914668,0.024704824462704687
8977,2546,"You May Not Think Twice About Your Waste After Trash Day, But Nemo Isn't So Lucky",2749.0,2749.0,16.0,0.005820298290287377,0.008275618581333822
8978,2546,There's Something Decidedly Un-Fishy Going Into Our Oceans,2548.0,2548.0,21.0,0.008241758241758242,0.002579295989745708
8979,2546,Did You Know Baby Beluga Is Swimmin' In Such Nasty Sh*t?,2716.0,2716.0,18.0,0.0066273932253313695,0.0069432879476695845
8989,2549,Apparently There Is A Question That A Large Majority Of Adults Are Incredibly Afraid To Ask,2779.0,2779.0,111.0,0.03994242533285355,0.02245451940796387
8990,2549,Why Getting Older Is Directly Related To Being Weird About Race,2667.0,2667.0,77.0,0.028871391076115485,0.0026295585364276763
8991,2549,The Kind Of Game You Might Just Lose Because You Were Trying To Be Nice,2793.0,2793.0,62.0,0.022198353025420694,0.011726286265505741
8992,2549,A Professor Just Invented A Great New Game For Kids And Adults. Kids Seem To Always Win,2521.0,2521.0,62.0,0.02459341531138437,0.013564004343188133
8993,2550,"There May Be No Crying In Baseball, But In Football Its AOK",2642.0,2642.0,15.0,0.005677517032551098,0.0078037770388049935
8995,2550,"Even If You Aren't A Sports Fan, This Coach's Advice Is A Touchdown",2719.0,2719.0,40.0,0.01471129091577786,0.009166668561029278
9006,2553,"By The Time You Get That Coffee, The Burglars Would Have Hopefully Left Your House",2582.0,2582.0,53.0,0.020526723470178157,0.014251113268856941
9007,2553,Detroit Has Been Declared Bankrupt. I'm Going To Take A Guess That It Caused This To Happen.,2630.0,2630.0,93.0,0.035361216730038024,0.020080851707792665
9015,2555,He Won’t Build You A Stairway To Heaven. It’s More Like A Doorway. ,2576.0,2576.0,40.0,0.015527950310559006,0.02007853820611026
9041,2563,"A Skeevy Tabloid 'Reviewed' This Rockstar's Chest, So She Wrote Them A Hilarious Smackdown In Return",2679.0,2679.0,186.0,0.06942889137737962,0.03002394788554721
9042,2563,An Awful Tabloid Decided To Review Her Lady Parts Instead Of Her Music. So She Responded Awesomely.,2516.0,2516.0,312.0,0.12400635930047695,0.03143978713107794
9043,2563,A Cautionary Tale To Any Tabloid Newspaper Who Thinks Picking On A Women's Body Is A Good Idea,2697.0,2697.0,177.0,0.06562847608453838,0.0274703232903246
9044,2563,An Awful Tabloid Wrote A Insipid Article About This Amazing Rockstar's Body So She Responded Appropriately,2952.0,2952.0,314.0,0.10636856368563685,0.03199987452765362
9073,2571,"Blood Is Water, Bombs Are Toys, And Children Are Doctors. Unbelievable.",2625.0,2625.0,59.0,0.022476190476190476,0.012520078026692234
9074,2571,These 12 Minutes Completely Encapsulate The World No Child Should Ever Live In. But They Do. ,2614.0,2614.0,63.0,0.02410099464422341,0.025946698639373694
9075,2571,We're Only Seeing 12 Minutes Of The Situation. Could We Stomach To See What The Rest Looks Like?,2813.0,2813.0,73.0,0.025950942054745824,0.022759814970354623
9104,2579,Remember When People Used To Talk To Each Other Without The Help Of A Little Glowing Brick?,2560.0,2560.0,48.0,0.01875,0.011821990009875244
9105,2579,W-W-Dumber-You? This Jokester May Be Right About When Technology And Human Nature Mix,2680.0,2680.0,32.0,0.011940298507462687,0.018665479261678004
9106,2579,His Jokes Will Wake The Part Of You That Used To Make Friends Without Mark Zuckerberg's Help,2609.0,2609.0,107.0,0.04101188194710617,0.01459277367723451
9107,2579,"This Guy Thinks He's Right About Tech Killing Our Attention Spa— Wait, Got A Friend Request, BRB...",2625.0,2625.0,32.0,0.01219047619047619,0.011707900420538625
9120,2583,You Can See Her Groundbreaking Joy In Every Note She Sings,2501.0,2501.0,46.0,0.018392642942822873,0.004662057258857854
9121,2583,"Mariachi's Male-Domination Is Playing Its Swan Song, Thanks To Women Like These",2750.0,2750.0,43.0,0.015636363636363636,0.007154583467495874
9122,2583,"Euphony: (n.) Wonderful Sounds. Now That You Know, You Can Describe These Trailblazing Ladies Right.",2714.0,2714.0,24.0,0.008843036109064112,0.01
9123,2583,"Simply Put, Girls Can Wear The Mariachi Pants — And Play The Music, Too.",2729.0,2729.0,45.0,0.016489556614144377,0.0005377499656162941
9150,2590,This Is What It Looks Like When The King Of The Nerds Gives Your Infant Daughter An Epic Pep Talk,2721.0,2721.0,276.0,0.10143329658213891,0.024131195355290302
9151,2590,This Is What It Looks Like When The King Of The Nerds Gives Your Newborn Daughter A Pep Talk,2893.0,2893.0,288.0,0.09955063947459385,0.025191278974245085
9248,2616,That One Time A Country Killed A 16-Year-Old American Boy And Wouldn't Say Why. Guess Which One.,2659.0,2659.0,154.0,0.05791650996615269,0.027545836815419535
9249,2616,Once Upon A Time A Country Killed A 16-Year-Old American Boy And Wouldn't Say Why. Guess Which One.,2792.0,2792.0,159.0,0.056948424068767906,0.027527980891646712
9252,2617,"If A Girl Has To Pass A Test To Hang Out With You, YOU'RE The Problem",3010.0,3010.0,198.0,0.06578073089700996,0.02475372698430798
9253,2617,"I'm A Geek Girl, I'm Not Weak. I Like What I Like, And I've Got Nothing To Prove. ",2844.0,2844.0,97.0,0.03410689170182841,0.028548011939829008
9254,2617,"Sorry, I Can't Hear Your 'Fake Geek Girl' Accusations Over The Sound Of This Nerdtastic Music Video",2647.0,2647.0,153.0,0.05780128447298829,0.013941631637868856
9273,2623,The Fact That I Thought These Were Real Should Scare Us All,2337.0,2337.0,94.0,0.04022250748823278,0.017714677740203005
9274,2623,The Fact That I Thought These Were Real Almost Made Me Give Up On Life.,2951.0,2951.0,67.0,0.02270416807861742,0.023439475133592076
9275,2623,"If These Were Actually Real, My Soul Would Curl Up In The Fetal Position.",2973.0,2973.0,80.0,0.026908846283215607,0.018588804135177946
9297,2629,The Fact That You Thought These Were Real Should Scare Us All,2556.0,2556.0,115.0,0.04499217527386541,0.020492591525106282
9300,2629,The Fact That You Thought These Were Real Should Scare Us All,2962.0,2962.0,111.0,0.037474679270763,0.020492591525106282
9336,2639,All You See In These 60 Seconds Is Empty Places And Liam Neeson. And That's The Problem.,2616.0,2616.0,92.0,0.035168195718654434,0.025839570793692
9337,2639,"We All Want To Make This Invisible Problem Visible So We Can End It. Here Look, Liam Neeson Agrees.",2588.0,2588.0,57.0,0.022024729520865535,0.02681635059606479
9338,2639,"Liam Neeson Is The Only Person We See Here, And That's The Problem They're Telling Us
",2864.0,2864.0,107.0,0.037360335195530725,0.02739615714220987
9489,2678,"Sticks And Stones May Break Her Bones, But Words Can Always Hurt Her",2093.0,2093.0,51.0,0.024366937410415672,0.01330404447568651
9490,2678,One Of The Times Words Are Speaking Louder Than Actions,2107.0,2107.0,56.0,0.026578073089700997,0.00465772375513228
9492,2678,I Guess Her Parents Were All Out Of Sugar And Spice And Everything Nice To Say,2119.0,2119.0,106.0,0.05002359603586597,0.01616461765939739
9493,2678,The Words This Child Uses To Describe Herself Are Heartbreak Defined,2277.0,2277.0,116.0,0.050944224857268336,0.022540038238050498
9502,2681,Why 'This Land Is Your Land' Was A Pretty Provocative Song,2572.0,2572.0,77.0,0.029937791601866253,0.009195129234468465
9503,2681,"'This Land Is Your Land' Was A Provocative Song, And Here's Why",2719.0,2719.0,88.0,0.032364840014711294,0.008707673646406958
9504,2681,Did You Know 'This Land Is Your Land' Is Actually Quite Provocative?,2872.0,2872.0,97.0,0.03377437325905292,0.011121663483261384
9505,2681,"You Might Recall The Old Song, 'This Land Is Your Land' But Did You Know Why It's Kinda Subversive?",2758.0,2758.0,103.0,0.03734590282813633,0.0096602186968023
9519,2685,A Slew Of Young Leaders Went To Turkey To Get Riled Up. What's That All About?,2719.0,2719.0,40.0,0.01471129091577786,0.007703910674974139
9520,2685,Hundreds Of People Went To Turkey To Get Riled Up. Now It's Your Turn.,2513.0,2513.0,28.0,0.011142061281337047,0.0033464872222517417
9581,2702,I Bet You Didn't Know How Much Of A Rockstar You Are At Fighting Global Disease,2866.0,2866.0,12.0,0.00418702023726448,0.006640160748205761
9582,2702,How We All Are Fighting Global Disease Without Even Knowing It,2798.0,2798.0,29.0,0.010364546104360257,0.002388954725203966
9584,2702,I Want To Pay A Tiny Bit More Taxes After Seeing This,2684.0,2684.0,44.0,0.01639344262295082,0.01546056549933163
9593,2705,"Perhaps If They Got To Know Them Instead Of Targeting Them, Things Would Be Different
",3524.0,3524.0,70.0,0.019863791146424517,0.015035090187923551
9594,2705,"Reality Check: Their Job Is To Protect People, Not Demonize Them
",3568.0,3568.0,54.0,0.015134529147982063,0.007296058453103888
9737,2743,"The Plan That Will Make College Students Love President Obama For … Oh, About Two Years
",5314.0,5314.0,73.0,0.013737297704177644,0.025198328539568
9759,2749,You Saved $3 By Shopping At Walmart? Look Who Just Got Richer.,2667.0,2667.0,52.0,0.01949756280464942,0.014551337690599181
9760,2749,How Many Working Hours Would It Take To Make As Much As One Of The Richest Families On The Planet?,2786.0,2786.0,36.0,0.012921751615218953,0.0055123254908132505
9761,2749,The Most Stingy Company On The Planet Is Owned By One Family. Here's What Makes That Wrong.,2907.0,2907.0,132.0,0.04540763673890609,0.010748049093423877
9762,2749,There Are Some Companies Owned By People Who Actually Give Back To Their Staff,2589.0,2589.0,47.0,0.018153727307840865,0.009392446970986075
9774,2752,"She Stands And Delivers A Tearful Plea, Because Truthfully, It Is The Only Thing She Can Do",2553.0,2553.0,61.0,0.02389345867606737,0.014791733905439083
9780,2754,Drink Coffee? Here's A Fact You Really Need To Wake-Up To.,2703.0,2703.0,69.0,0.025527192008879023,0.0223673409739591
9781,2754,Attention Coffee Drinkers: A You Really Need To Wake-Up To.,2565.0,2565.0,69.0,0.026900584795321637,0.01713857560767752
9782,2754,"If You Drink Coffee, Here's A Fact You Need To Wake-Up To",2983.0,2983.0,120.0,0.04022795843110962,0.02817420390377777
9788,2756,How Waste Isn't Just Throwing Things Away,2885.0,2885.0,63.0,0.021837088388214906,0.0030565219986333075
9789,2756,I Didn't Know That Waste Means More Than Throwing Things Away,2719.0,2719.0,55.0,0.02022802500919456,0.007802596130612765
9790,2756,You Need To Know Why Waste Isn't Just About Throwing Things Away,2645.0,2645.0,38.0,0.014366729678638942,0.002222183369355082
9842,2772,Leaning In Is All Well and Good Until A Child Has To Do It,2724.0,2724.0,50.0,0.018355359765051395,0.008213139384825907
9845,2772,"Class Photo Before And After: One Small Move, One Giant Change",2635.0,2635.0,45.0,0.017077798861480076,0.01774916912181836
9914,2792,Watch A Talk Show Host Call Out Our Entire Civilization In A Very Profound And Hilarious Way,2641.0,2641.0,108.0,0.040893600908746684,0.044562186507535184
9916,2792,Watch A Talk Show Host Get Ridiculously Profound And Proverbially Smack His Advertisers In The Face,2435.0,2435.0,129.0,0.05297741273100616,0.037533816780112444
9917,2792,This Is What It Looks Like When A Comedian Gets Way Deep And Insults His Advertisers And Audience,2853.0,2853.0,149.0,0.05222572730459166,0.023711162188799914
10175,2857,Those Poor White Men In Suits Working In The Financial Industry Being Stopped & Frisked,2706.0,2706.0,53.0,0.01958610495195861,0.008632898232728402
10176,2857,"Stop Perpetuating The Negative Stereotype Of White Men In Suits! Erm. 
",2868.0,2868.0,42.0,0.014644351464435146,0.014173377872356969
10178,2857,"If You Don't Wanna Be Associated With White Collared Crime, Maybe You Shouldn't Be Dressed That Way?",2789.0,2789.0,48.0,0.017210469702402295,0.009591497367414985
10184,2859,People Who Are Comfortable Will Never Fail To Shock Me With Their Arrogance,2579.0,2579.0,83.0,0.03218301667312912,0.015504469832534415
10185,2859,People Who Defend Their Own Greed Will Never Fail To Shock Me,2917.0,2917.0,77.0,0.026396983201919782,0.013065974660043205
